W_PCT,AGE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3
0.333,21,0.5,1.6,0.333,0.1,0.2,0.333,0.2,0.3,0.6,0.2,0.7,0.9,0.5,0.1,0.3,0.2,0,0.2,0.3,1.3,-0.5,4.4,0,0
0.302,22,6.5,14.3,0.453,0.3,1.6,0.202,3.2,4.1,0.779,1,3.6,4.6,4.5,2.7,1.3,0.5,1.2,2.2,2.7,16.5,-4.6,31.4,5,0
0.093,25,2.2,6.1,0.367,0,0.1,0.333,1.2,1.5,0.759,0.9,2.8,3.7,0.6,1,0.7,1.1,0.5,2.7,1.5,5.6,-5.5,15.4,1,0
0.548,29,3.9,5.7,0.679,0,0,0,3.5,5.1,0.689,3.4,6.5,9.9,0.9,1.6,0.9,1.4,0.4,3,4.3,11.3,2,29.8,20,0
0.688,32,2.4,5.6,0.423,0,0,0,1.3,1.6,0.814,1.8,5.5,7.3,0.7,0.9,0.5,0.4,0.6,2.2,1.7,6,1.3,17.6,4,0
0.217,25,0.8,1.5,0.543,0,0,0,0.3,0.6,0.571,0.6,0.9,1.5,0.2,0.1,0.2,0.2,0,0.4,0.3,2,0.1,5,0,0
0.541,35,3.7,8.9,0.411,1.2,3.4,0.361,1.6,1.9,0.826,0.5,2.8,3.4,2.3,1.4,0.9,0.4,0.3,2.2,2,10.1,3.6,20.1,1,0
0.612,31,1.5,4,0.376,1,2.8,0.37,0.4,0.6,0.759,0.7,2.2,2.9,1.1,0.7,0.4,0.3,0.1,1.3,0.6,4.5,0.7,11.1,0,0
0.576,26,2.2,4.8,0.452,0.4,1.2,0.359,1.2,1.6,0.704,0.2,1.2,1.4,0.9,1.1,0.3,0.1,0.2,0.8,1,5.9,-1.5,9,0,0
0.429,29,1.2,3.4,0.347,0.1,0.5,0.308,0.5,0.8,0.636,0.3,0.7,0.9,2.1,1.2,0.6,0,0.2,1,0.8,3,-2.4,8.1,0,0
0.373,24,2.4,5.9,0.404,0.7,2.1,0.324,0.6,0.8,0.8,0.3,1.7,1.9,0.6,0.5,0.5,0.2,0.2,1.1,0.8,6.1,-0.5,11,0,0
0.4,24,2.4,6.1,0.398,0.8,2.6,0.314,0.4,0.5,0.706,0.4,2.4,2.7,0.9,0.9,0.5,0.7,0.2,1.8,0.5,6,-2.3,13.6,0,0
0.424,25,4.8,11.6,0.412,2,5.1,0.383,2.2,2.6,0.86,0.8,2.5,3.4,1.7,1.1,1.5,0.2,0.8,2.2,2.3,13.7,1,24.3,0,0
0.389,29,2.1,5.4,0.381,0.2,0.8,0.241,1.4,1.8,0.766,0.3,1.3,1.6,1.8,1.5,0.6,0.1,0.5,1.7,1.5,5.7,-1,11,0,0
0.604,30,2.9,6.1,0.471,0.9,2.1,0.442,0.9,1.1,0.857,0.3,1.2,1.5,0.8,0.6,0.4,0.1,0.1,1.4,0.9,7.6,-1.4,11.6,0,0
0.5,25,3.9,9.9,0.392,0.4,1.5,0.25,1.3,1.5,0.833,0.8,4.4,5.1,2.1,2.3,0.8,0.8,0.5,2.3,1.1,9.4,-2.4,21,1,0
0.4,21,2,5.1,0.395,0.2,0.4,0.412,1.2,1.9,0.612,0.5,1.8,2.4,0.8,0.8,0.6,0.2,0.5,1.3,1.4,5.3,-0.7,10.8,0,0
0.5,24,2,7.5,0.267,0.5,3,0.167,1,1.5,0.667,1,1,2,1.5,1.5,0,0,0.5,2.5,2.5,5.5,-7,8.7,0,0
0.5,24,1,2.7,0.378,0.1,0.3,0.3,0.5,0.7,0.667,0.4,1.2,1.6,0.2,0.5,0.2,0.3,0.3,0.8,0.5,2.6,-2.1,5.9,0,0
0.607,30,4.7,10.2,0.463,0.1,0.3,0.25,2.1,3.1,0.659,2.8,5.3,8,1.7,1.4,0.8,0.1,0.8,2,2.7,11.6,4.1,25,8,0
0.586,28,2.9,5.8,0.499,0,0,0,2,2.7,0.741,2.7,5.2,7.9,1.4,1.4,0.9,0.5,0.7,3,2.9,7.8,1.4,22.3,11,0
0.368,26,2.8,7.2,0.39,1.2,3.5,0.35,0.9,1.1,0.79,0.4,1.6,2,3.6,1.1,0.6,0.1,0.2,1.3,1.2,7.7,-1.1,16.3,1,0
0.377,28,2.7,6,0.453,0.9,2.5,0.373,0.8,1,0.769,0.2,1.3,1.5,2.2,1.3,0.6,0.2,0.6,1.8,1.3,7.1,-3.8,13.1,0,0
0.333,28,1.1,2.1,0.533,0,0,0,0.5,1,0.523,1.1,2,3.2,0.8,0.9,0.2,0.1,0.3,2,0.9,2.8,-2.1,7.8,1,0
0.3,33,2,5.7,0.351,0.8,3,0.267,0.3,0.4,0.75,0.6,2.1,2.7,1,0.7,0.4,0.1,0.1,1.8,0.3,5.1,-3.5,10.6,0,0
0.568,27,7.8,14.3,0.543,0,0.1,0.5,1.8,2.8,0.644,2.6,7.6,10.2,3.2,2,1.1,1.1,0.5,2.2,2.6,17.4,2.2,38.9,43,0
0.526,28,7.8,15.8,0.494,0,0.2,0.118,2.1,2.8,0.77,2,7.2,9.2,2.1,1.3,1,1.1,1.1,2.2,2.3,17.8,-2,37.2,37,0
0.329,22,3,6.2,0.475,0.1,0.3,0.211,1.3,1.8,0.737,1.8,5.9,7.7,1.4,1.5,1.2,0.7,0.5,2,1.3,7.3,-1,22.7,10,0
0.477,30,3.6,9.5,0.383,1.5,4.4,0.333,1.9,2.3,0.857,0.5,1.8,2.3,1.6,1.2,0.7,0.1,0.5,2,2.4,10.7,-1.2,17.1,0,0
0.5,21,2.5,6.1,0.42,0.5,1.4,0.359,1.4,2,0.713,0.6,1.7,2.3,1.4,1.2,0.5,0.2,0.5,1.8,1.9,7,1.5,13,0,0
0.39,24,3.1,8.2,0.372,1.1,3.7,0.295,1.4,1.9,0.72,0.5,1.7,2.3,3.7,1.9,0.7,0.4,0.5,1.5,1.8,8.6,-1,18.2,2,0
0.293,26,3.7,9.1,0.41,0.8,2.7,0.315,2,2.5,0.795,0.9,3,3.9,1.6,1.6,1.3,0.4,1,2.4,1.7,10.3,-4.3,20.8,2,0
0.552,30,5.3,9.2,0.577,0,0,0,3.6,4.5,0.808,2.1,2.9,5,0.4,1.7,0.3,0.7,1.1,3.1,3.4,14.2,0.9,22.4,0,0
0.42,26,4.1,7.5,0.554,0.1,0.2,0.385,1.7,2.3,0.727,2.8,4.7,7.5,1.5,1.4,1,1.4,0.4,3.7,2.2,10,2.6,27,15,0
0.2,30,5.5,11.6,0.478,0,0.2,0,3.1,4.1,0.755,5.5,8.9,14.4,3.4,1.8,1.5,0.6,0.7,2.7,3.8,14.1,-3,40.8,16,0
0.598,26,4.2,8.2,0.512,0,0.3,0.136,1.8,2.6,0.685,2,3.1,5.1,1,1.5,1,0.7,0.8,2,2.4,10.3,-0.3,21.6,7,0
0.383,19,3.5,5.7,0.608,0,0,0.5,1,2.7,0.371,2.8,4.8,7.6,0.5,1,1,1.6,0.5,2.4,2.1,7.9,-0.8,24.6,9,0
0.713,29,5,11,0.451,1.1,3.6,0.317,1.9,3.4,0.574,1,4.3,5.3,5.4,2.6,1.7,0.7,0.4,1.6,2.8,13,4.8,32,10,1
0.695,37,3.7,7.7,0.479,0.2,0.8,0.266,2,2.4,0.84,0.7,2.2,2.9,5.9,2.1,0.9,0.1,0.8,1.9,2.3,9.6,2.5,22.9,4,0
0.286,27,4.9,12.2,0.399,1.1,3.5,0.309,1.9,2.2,0.844,0.7,2.9,3.7,1.1,1.5,0.6,0.7,0.6,1.8,2.5,12.7,-3.2,20.9,0,0
0.406,32,4.4,8.8,0.507,0.5,1.9,0.292,2.9,3.9,0.752,1.6,4.1,5.7,2.8,1.9,1.5,1,0.5,1.3,3.2,12.4,-0.4,28.8,7,0
0.594,28,2.6,5.8,0.451,0,0,1,0.6,1.2,0.5,2.1,5.5,7.7,2.1,1.1,0.6,1.7,0.4,2.7,1.7,5.8,1.2,24.1,1,0
1,24,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-12,1.2,0,0
0.24,23,3.4,6.5,0.527,0,0,0,1,1.3,0.798,0.9,2.5,3.4,0.6,1.1,0.3,0.4,0.3,1.8,1.2,7.8,-2.1,14,2,0
0.528,27,0.2,0.4,0.476,0,0,0,0.1,0.2,0.308,0.6,2.2,2.9,0.3,0.3,0.3,0.8,0.1,1.9,0.3,0.5,-1.4,7.3,0,0
0.539,37,3.5,7.6,0.464,1.1,3.1,0.361,1.2,1.8,0.691,1.4,3.3,4.8,0.7,0.7,0.4,0.3,0.4,1.6,1.5,9.4,0.2,17.4,5,0
0.359,20,5.5,10.6,0.516,0,0.1,0,2.6,3.5,0.751,2.6,5.6,8.2,1,1.4,1.2,1.8,0.7,2.5,3.2,13.5,-2.4,32.2,20,0
0.61,27,1.6,3.5,0.441,0.4,1,0.372,0.5,0.5,0.909,0.3,0.5,0.7,0.3,0.2,0.3,0,0.2,1,0.4,4,-1.4,6.2,0,0
0.744,23,1.4,2.9,0.491,0,0.2,0,0.8,1.2,0.689,0.7,1.7,2.4,0.3,0.9,0.5,0.5,0.4,1.1,0.7,3.7,0.1,9.2,1,0
0.452,28,1.3,3.5,0.38,0.7,2.1,0.338,0.7,0.8,0.863,0.5,2,2.5,0.5,0.6,0.2,0.2,0.1,1.1,0.7,4.1,-1,8.6,0,0
0.426,22,1.7,2.9,0.582,0,0,0,0.4,0.6,0.643,1.6,1.5,3.1,0.2,0.4,0.4,0.2,0.3,0.9,0.5,3.7,-1.8,9,1,0
0.688,26,1.1,2.3,0.5,0,0.1,0,0.4,0.8,0.583,0.8,1.3,2,0.3,0.7,0.1,0.4,0,1.4,0.6,2.7,-0.1,6.2,0,0
0.281,27,6.2,14.1,0.439,1.1,3.8,0.3,3,3.5,0.857,0.5,3.3,3.7,3.2,2.2,0.6,0.2,0.9,2.1,2.9,16.5,-5,26.1,0,0
0.618,25,1.6,3.8,0.433,0.7,1.8,0.418,0.5,0.6,0.765,0.3,1.9,2.2,0.8,0.5,0.3,0.4,0.2,1.5,0.5,4.5,0.4,9.8,0,0
0.344,20,2.4,6.4,0.372,0.5,1.4,0.326,1,1.8,0.546,0.3,1.5,1.8,2.1,1.2,0.4,0.1,0.9,2,1.7,6.2,-2.6,12,0,0
0.54,22,3.8,9.6,0.402,0.8,2.5,0.317,0.7,1,0.755,0.6,1.6,2.2,2.1,1.4,1.3,0.4,0.7,2.6,1.3,9.2,-0.9,18.5,0,0
0.253,30,4.1,10.1,0.408,1.5,3.9,0.387,1.4,1.7,0.843,0.2,1.5,1.7,1.9,1.8,0.5,0.2,0.7,1.8,1.7,11.2,-5.7,16.3,0,0
0.714,25,0.5,1.6,0.333,0.2,0.8,0.261,0.8,1,0.778,0.1,0.6,0.6,0.8,0.6,0.3,0.1,0.1,0.8,0.8,2,-1.1,4.3,0,0
0.364,30,3.2,7.2,0.441,0.5,1.5,0.333,1.3,1.6,0.816,0.5,1.6,2.1,4.6,1.6,0.6,0,0.3,1.4,1.6,8.2,-2.3,17.9,3,0
0.522,28,1.2,2.2,0.515,0,0,0,0.5,0.9,0.61,1.1,1.7,2.8,0.1,0.4,0.3,0.8,0.2,1.4,0.8,2.8,-0.5,9.3,0,0
0.25,20,2,4.3,0.451,0,0,0,0.9,1.8,0.521,2.4,4.9,7.3,0.4,1,0.4,1.8,0.7,2.4,1.6,4.8,-4.6,19.6,7,0
0.688,24,7.2,13.4,0.538,0.1,0.4,0.179,3.5,5.3,0.66,2.3,6,8.3,3.7,2.3,1.2,0.6,0.8,2.9,5.5,18,4.8,36.7,28,1
0.733,31,2.4,4.4,0.539,0.4,1,0.385,0.6,0.9,0.723,0.9,2.5,3.4,2.4,1.1,0.7,0.4,0.2,1.9,1,5.8,2.1,15.5,0,0
0.375,20,5,12.3,0.41,1.6,4.2,0.386,2.2,2.8,0.786,0.8,3,3.8,2.4,1.6,0.9,0.5,0.8,2,1.9,13.9,-1.6,24.7,3,0
0.516,25,3.8,6.3,0.597,0,0,0,0.9,1.5,0.615,1.3,2.7,4.1,0.6,0.5,0.4,1.2,0.4,1.2,1.3,8.5,1.6,18.5,1,0
0.506,28,3.5,7.3,0.486,0,0,0,1.6,1.9,0.86,1.6,3.7,5.2,1,1,0.5,0.8,0.6,2.3,1.5,8.7,-2.2,19.5,3,0
0.475,23,6.2,15.6,0.399,2.2,5.8,0.375,2.9,3.5,0.819,0.7,2.3,3.1,6.5,2.5,1.6,0.1,0.7,1.9,3,17.5,-3.6,33.4,13,0
0.387,21,4.8,11.7,0.407,1.6,4.4,0.367,2.2,3,0.733,0.7,2.6,3.3,4,2.7,0.8,0.1,0.8,2.1,3,13.3,-1.6,23.2,3,0
0.8,28,2.2,7,0.314,0,1.8,0,1.4,2,0.7,0.6,2.2,2.8,4.6,1.4,0.6,0,0.2,1,1.6,5.8,1.2,16.5,0,0
0.5,27,3,4.5,0.667,0,1,0,1,1.5,0.667,0,0.5,0.5,1,1.5,0,0,0.5,2.5,1.5,7,3,7.6,0,0
0.246,33,1.5,3.5,0.431,0,0,0,0.5,1.1,0.455,2,2.7,4.8,0.5,0.8,0.3,0.8,0.3,2,0.9,3.5,-2.9,12.3,1,0
0.333,27,2.7,6.6,0.417,0.8,2,0.386,0.9,1,0.909,0.2,1,1.2,2.8,0.9,0.5,0,0.4,1.4,1.4,7.1,-2.2,13.4,2,0
0.622,25,7.7,14.8,0.521,0,0,0,4,5.3,0.758,2.8,4.1,6.9,0.9,1.8,0.4,2.1,0.9,2.1,4.1,19.4,3.9,35,12,0
0.245,24,4.1,10.6,0.385,1.2,3.9,0.317,1.2,1.9,0.646,1.3,5,6.4,1.5,1.4,0.6,0.6,0.5,2.1,1.8,10.6,-7.9,22.9,8,0
0.588,29,2.4,5.7,0.418,1.1,2.7,0.411,0.9,1.1,0.78,0.5,1.3,1.8,2,0.9,0.8,0.2,0.2,1.5,1.4,6.8,0.3,14,0,0
0.292,26,3.9,9.4,0.415,1.9,5,0.384,1.4,1.6,0.869,0.4,2.3,2.7,1,1.1,0.8,0.3,0.3,2.1,1.3,11.2,-1.3,17.9,0,0
0.568,29,4,7.4,0.54,0,0,0.333,2.8,3.4,0.817,2.2,3.7,6,0.8,1.4,0.4,0.4,0.7,2.3,2.8,10.8,-0.1,20.2,7,0
0.544,31,6.9,14.4,0.477,0,0,0,2.4,3.3,0.731,2.2,7.5,9.8,2.3,2.2,0.8,0.4,1.1,3,2.8,16.2,-0.9,32.7,44,0
0.567,30,3.7,9.3,0.405,2.4,6.3,0.375,0.7,0.8,0.857,0.3,3,3.3,2,1.1,1,0.1,0.4,1.7,0.8,10.6,3.7,19.9,0,0
0.701,29,10,22.2,0.449,2.3,6.2,0.379,6.3,7.6,0.83,2,4.9,6.9,2.6,2.6,0.8,0.5,1.3,3.1,6.2,28.7,4.6,41.9,10,0
0.705,33,3.9,9.2,0.424,1.6,4.2,0.388,1,1.2,0.833,0.5,2.3,2.9,1,0.9,0.7,0.1,0.4,1.8,0.9,10.4,3.2,16.8,0,0
0.195,28,2.3,6.1,0.381,1.4,3.6,0.397,0.5,0.7,0.714,0.3,2.2,2.4,0.5,0.8,0.5,0.1,0.2,1.4,1,6.6,-1.1,11.3,0,0
0.553,24,6,12.4,0.486,2,5.2,0.385,1.5,2,0.729,1,4.3,5.3,3.5,1.9,1,0.4,0.9,1.9,1.9,15.5,2,29.5,8,0
0.492,24,0.8,2.1,0.405,0,0,0.5,0.2,0.4,0.545,0.1,0.4,0.5,0.7,0.4,0.3,0,0.2,0.4,0.3,1.9,-0.6,4.2,0,0
0.377,28,2.5,6.7,0.377,1.3,3.8,0.347,0.4,0.7,0.551,0.7,2.8,3.5,0.8,0.6,0.4,0.6,0.1,1.4,0.6,6.8,-1.3,14.6,2,0
0.522,25,3.4,8.3,0.414,1.1,3.5,0.321,1.4,1.8,0.762,0.7,2.4,3.1,1.1,1,0.6,0.3,0.4,1.3,1.4,9.4,0.9,16.5,0,0
0.727,36,2.4,6,0.402,1.5,4.1,0.367,2,2.2,0.938,0.1,1.4,1.5,2.2,1.2,0.5,0,0.1,1.1,1.7,8.4,2.1,14,0,0
0.929,34,1.7,2.9,0.577,0,0.1,0.667,1.5,2.2,0.677,1.4,2.7,4.1,0.4,0.6,0.4,1,0.3,2.1,2.1,4.9,2.3,14.2,0,0
0.784,29,6.6,12.3,0.535,0.3,1,0.284,3.3,4.1,0.798,1.8,5,6.8,1.7,1.7,0.9,1.4,0.6,2.3,3.1,16.6,6.4,32.3,15,0
0.679,29,3.3,6.8,0.479,1.1,2.5,0.421,1.1,1.5,0.759,0.6,1.5,2.1,0.5,0.9,0.3,0.2,0.6,1.9,1.3,8.7,1,12.6,0,0
0.167,26,0.8,2.3,0.357,0,0.7,0,1.2,1.7,0.7,0,0.8,0.8,0.7,0.2,0.3,0,0,0.7,0.8,2.8,-2.2,5.7,0,0
0.5,30,1,2.7,0.382,0.7,2,0.363,0.1,0.3,0.462,0.2,1.2,1.5,2.9,0.9,0.4,0,0.1,1.2,0.4,2.9,-0.2,9.5,1,0
0.267,27,1.6,2.5,0.64,0,0,0,0.7,1.1,0.618,0.7,1.3,2,0.3,0.4,0.2,0.9,0.1,1.6,1.1,3.9,-0.8,9.8,0,0
0.5,23,1.4,3.1,0.44,0.8,2.3,0.333,0.1,0.3,0.5,0.6,0.8,1.4,0.3,0.4,0.5,0,0.4,0.6,0.3,3.6,4.5,6.8,0,0
0.47,31,4.7,9.3,0.507,0,0,0,1,1.3,0.788,1.5,4.2,5.6,0.8,1.6,0.4,0.8,0.4,2.1,1.4,10.5,-1.9,20.5,3,0
0.714,28,5.9,12.2,0.481,1.1,3.3,0.328,4.1,4.6,0.885,0.8,3,3.7,9.7,2.3,2.4,0.1,0.3,2,4,16.9,6.2,41.4,31,0
0,29,0.6,2.3,0.25,0,0.7,0,0.3,0.3,1,0.1,0.1,0.3,1.3,0.9,0.4,0,0,0.6,1,1.4,1.6,4.1,0,0
0.298,23,1.6,4.2,0.382,0.1,0.6,0.194,0.7,1.2,0.571,0.9,2.3,3.2,0.6,0.8,0.7,0.4,0.2,2.2,1.1,4.1,-1.6,11.4,1,0
0.541,30,1.8,2.5,0.719,0,0,0,0.6,1,0.672,0.9,2,3,0.4,0.6,0.5,0.5,0.1,2,0.9,4.2,-0.8,10.7,0,0
0.667,23,0.3,0.7,0.5,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.3,0.7,-2.7,0.3,0,0
0.365,30,1.1,2.6,0.442,0,0,0,0.4,0.6,0.625,1.5,2.5,4,1.5,0.6,0.4,0.2,0.3,1.5,0.6,2.7,-0.4,11.2,0,0
0.444,24,1,1.8,0.55,0,0,0,0.3,0.4,0.6,0.7,2,2.7,0.2,0.5,0.1,0.5,0.2,1.3,0.4,2.2,0.2,7.1,2,0
0.695,27,4.6,10.8,0.425,1.1,3.7,0.296,1.8,2.6,0.69,0.7,2.2,2.9,1.5,1.2,1.4,0.3,0.7,1.9,2,12.1,1.8,21.7,0,0
0.389,33,1.5,4.2,0.355,0.3,1.2,0.238,2,2.7,0.75,0.3,1.1,1.4,1.1,0.9,0.3,0.1,0.4,2.3,1.8,5.3,-0.9,8.9,0,0
0.5,24,1,3.2,0.316,0.2,0.8,0.2,0.2,0.3,0.5,0.2,0.3,0.5,0.8,0,0.5,0,0,0.8,0.5,2.3,-1.2,5.7,0,0
0.679,21,1.8,3.9,0.464,0.2,0.8,0.286,0.6,0.8,0.857,0.4,1.4,1.9,1.9,0.8,0.5,0.1,0.4,0.9,1,4.5,-0.2,10.9,0,0
0.513,27,3.2,6.8,0.464,0.7,2,0.372,0.8,0.9,0.861,0.4,2,2.4,1.8,1.1,1.1,0.3,0.3,1.8,0.8,7.8,-1.2,16.7,0,0
0.592,25,1.4,3.9,0.35,0.9,2.5,0.353,1.1,1.3,0.838,0.3,0.9,1.2,2.2,0.9,0.4,0,0.3,0.8,1.1,4.7,-0.5,10,0,0
0.333,26,1,1.9,0.522,0,0,0,0.4,0.8,0.556,0.3,0.8,1.1,0.3,0.2,0.1,0.5,0.2,0.4,0.6,2.4,2.3,5.8,0,0
0.5,25,0.5,2,0.25,0,0,0,0,0,0,0,1,1,0.5,0,0,0,0,0,0,1,0,3,0,0
0.51,26,1,3.4,0.305,0.5,1.9,0.286,0.2,0.2,0.75,0.1,1.1,1.2,0.4,0.3,0.2,0.1,0.1,0.5,0.2,2.8,-0.9,5.5,0,0
0.449,32,1.1,2.8,0.369,0.1,0.6,0.224,1.1,1.4,0.77,0.3,1,1.3,0.6,0.5,0.3,0.1,0.2,1.5,1.2,3.4,-1.3,6.4,0,0
0.402,22,6.7,15.7,0.429,2.3,6.1,0.368,3.3,3.9,0.844,0.5,2.6,3.1,6.5,3,0.9,0.2,1,2.1,3.4,19,-0.8,33,7,0
0.361,33,2.4,5.2,0.459,0.3,0.8,0.333,1.3,1.8,0.743,0.5,1.2,1.7,1.5,0.8,0.6,0.3,0.3,1.6,1.5,6.4,-2.2,12.6,0,0
1,25,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,-0.5,0.6,0,0
0.239,27,1.8,5.4,0.34,1.2,3.5,0.344,0.6,0.8,0.703,0.1,1.2,1.3,1.8,0.7,0.7,0.1,0.2,1.9,1.2,5.4,-4.4,11.2,0,0
0.769,22,0.9,2,0.462,0,0,0,0.7,1.3,0.529,1,1,2,0.3,0.3,0.3,0.2,0.2,1,0.8,2.5,-1.2,6.7,0,0
0.704,24,5.1,12.3,0.418,1.9,5.1,0.373,4,4.9,0.822,0.9,4.3,5.2,2.5,1.6,0.9,0.5,0.8,1.8,4.2,16.2,4.7,28.8,2,0
0.8,30,2,7,0.286,0.4,2,0.2,1,1.6,0.625,0.6,1.2,1.8,0.6,0.8,0.4,0.2,0.4,1.2,1.6,5.4,-3.2,9.5,0,0
0.713,26,3.7,8.3,0.448,2.2,5.2,0.429,0.8,1,0.848,0.5,2.6,3.1,1.8,1.2,1.2,0.7,0.3,1.6,1,10.5,3.9,21.1,0,0
0.375,26,3.9,8.4,0.468,0,0.1,0,0.8,1.3,0.65,1.8,3.3,5.1,0.8,0.7,1.1,0.5,0.4,1.9,1.1,8.7,-1.2,19.9,3,0
1,23,0,1,0,0,0.3,0,0,0,0,0.3,0.8,1,0.3,0,0,0,0,0,0,0,-2,1.6,0,0
0.269,23,0.8,2.1,0.407,0.4,1.1,0.393,0.2,0.2,1,0.2,1.3,1.5,0.8,0.4,0.3,0.2,0.1,1.7,0.4,2.3,-1.1,6.6,0,0
0.479,22,1.5,3.9,0.388,0.5,1.4,0.364,0.5,0.8,0.649,0.5,0.7,1.2,1.6,0.9,0.4,0,0.2,1.2,0.7,4,-0.3,8.3,0,0
0,28,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,-3,-0.8,0,0
0.627,25,2.7,6.1,0.451,0.1,0.3,0.278,0.6,0.8,0.717,1.2,1.7,2.9,0.6,0.7,0.4,0.6,0.3,2.1,0.9,6.1,-1.7,12.6,0,0
0.506,25,4.2,8.9,0.471,0.6,1.7,0.353,3,3.4,0.88,0.4,2.3,2.7,5.1,2.1,1.2,0.1,0.7,1.7,2.8,12,-1,24.8,3,0
0.582,30,7.6,14.7,0.519,0,0.1,0,3.2,4.1,0.797,2.8,8.5,11.2,3.5,2.6,0.8,0.3,1.3,3.1,3.1,18.5,2.2,38,56,1
0.589,32,6.9,13.8,0.498,0.1,0.3,0.211,3.3,4.3,0.768,2,5.7,7.7,2.9,2.2,1,0.9,0.8,2,3.9,17.1,5,34.5,16,1
0.683,24,3.8,6,0.643,0,0,0,1.2,3,0.386,2.6,4.7,7.2,0.3,1.2,0.6,1.4,0.4,2.3,2.5,8.8,3.3,22.7,12,0
0.769,25,0.5,1.2,0.447,0.2,0.5,0.368,0.2,0.5,0.5,0.3,1,1.4,0.4,0.4,0.5,0.1,0.2,0.8,0.5,1.5,-0.7,5,0,0
0.721,24,2.3,4.4,0.524,0,0,0,0.7,1.1,0.629,1.1,2.7,3.8,0.7,0.8,0.6,0.2,0.4,1.8,0.9,5.4,-0.4,12.5,1,0
0.415,23,6.7,15,0.445,0.4,1.5,0.283,4.3,5.2,0.831,0.6,3.3,3.9,2.5,1.8,0.9,0.3,1,2.1,4.1,18.1,-1.4,28.3,0,0
0.347,22,6.4,13.8,0.465,0.1,0.3,0.182,4.2,5.6,0.738,3,7,9.9,2.7,3,1.4,0.7,1.3,3.6,5.3,17.1,-4,36.5,35,1
0.515,26,2.3,4.9,0.46,0.3,1.1,0.286,1.1,1.5,0.765,1.3,1.5,2.8,0.9,0.5,0.9,0.4,0.4,1.8,1.1,6,1.8,14,0,0
0.222,23,1.5,3.5,0.436,0.1,0.6,0.257,0.5,0.8,0.667,0.3,1.4,1.7,0.3,0.5,0.3,0.3,0.2,0.9,0.7,3.7,-2.8,7.6,0,0
0.136,31,0.4,1.2,0.296,0,0,0,0,0,0,0.5,1.9,2.3,0.6,0.4,0.2,0.7,0,0.9,0.1,0.7,-1.2,6.9,0,0
0.536,32,1.8,4.7,0.374,1.4,3.7,0.364,0.2,0.4,0.522,0.3,1.9,2.2,0.9,0.4,0.5,0.1,0.1,1.2,0.6,5.1,-1,10.5,0,0
0.667,38,1.7,4.9,0.342,0.9,2.4,0.375,1.1,1.2,0.921,0.1,1.1,1.1,1.4,0.9,0.6,0.1,0.2,1.7,1.5,5.3,2,9.9,0,0
0.59,29,6.3,14.4,0.44,2.2,5.7,0.378,4.1,4.7,0.859,0.4,2.6,3,7.7,2.8,1,0.4,0.7,2.5,4.1,18.9,2.2,35.4,21,0
0.519,21,3.6,7.4,0.482,0,0.1,0,2.3,3.4,0.688,2.4,4.7,7.1,1,1.7,0.9,1.7,0.8,3.2,2.7,9.4,-0.1,25.4,9,0
0.372,22,4.3,10.1,0.43,0.8,2.5,0.332,2.5,3.5,0.706,1.2,4.3,5.5,0.6,1.3,0.6,0.5,0.9,1.6,2.4,12,-2.5,21.3,8,0
0.421,23,1.3,3.8,0.329,0.3,1.2,0.273,0.6,0.7,0.786,0.5,1.6,2.2,0.5,0.6,0.2,0.1,0.4,1.2,0.6,3.4,-1.2,6.9,0,0
0.603,30,3.3,7.6,0.438,1.3,4,0.335,1.9,2.7,0.727,0.1,1.9,2,3.4,1.5,1.1,0.2,0.3,1.8,2.6,9.9,2.7,19.9,0,0
0.818,25,0.4,1,0.364,0,0,0,0,0.3,0,0.6,0.5,1.1,0,0.3,0,0,0.4,0.7,0.3,0.7,-2.6,1.8,0,0
0.158,24,0.8,2.6,0.327,0.2,0.8,0.2,0.3,0.5,0.5,0.3,0.5,0.8,1.6,0.8,0.5,0,0.2,0.3,0.4,2.1,-2.5,6.2,0,0
0.328,21,5.5,13.4,0.412,1,3.3,0.31,2.6,3.5,0.746,0.4,2.1,2.4,3,2,1,0.3,1.1,1.9,2.5,14.7,-2.5,23.8,0,0
0.528,35,6.5,13.7,0.471,1.2,3,0.414,3.1,3.6,0.86,0.7,6.2,6.8,2.5,1.3,0.7,0.7,0.3,1.8,3.9,17.3,1.1,32.2,6,0
0.269,27,0.9,2.2,0.429,0,0,0,0.1,0.4,0.3,0.7,2.3,3,0.8,0.5,0.5,0.4,0.2,1.5,0.3,2,-3.9,9,0,0
0.31,24,1.4,3.8,0.367,0,0.3,0.111,1.2,1.8,0.66,0.6,0.9,1.6,2.9,1.3,0.5,0.1,0.3,1,1.3,4,-0.8,10.5,0,0
0.261,25,1.2,3.4,0.346,0.3,0.8,0.368,0.9,1.1,0.8,0.1,1.1,1.2,1.7,0.6,0.2,0,0.6,0.7,1,3.5,-2.9,7.5,0,0
